Id;Tweet;Categoria;Columna1;Fecha;Usuario;Ironia;Reclasificar;Twitero
606;La promesa de Alberto Fernández: “Si baja el precio de la carne, abrimos la exportación” https://t.co/9hvS5J4p1Y;Positivo;f;6/23/2021;Mirando la Hidrovía;NO;Reclasificar;
920;Después de criticar a Alberto Fernández, la Mesa de Enlace pidió reunirse con Kicillof, Perotti, Schiaretti y otros gobernadores https://t.co/pOEcNTkN8e;Neutro;;6/23/2021;Mirando la Hidrovía;NO;Reclasificar;
1533;Alberto Fernández y Massa tendrán que declarar en juicio contra Cristina Kirchner https://t.co/dSFJVXxig6;Neutro;;6/23/2021;Mirando la Hidrovía;NO;Reclasificar;
1802;Ley pandemia: se enfría el tratamiento del proyecto en Diputados y Alberto Fernández deberá volver a emitir un DNU con restricciones https://t.co/OJ3Guo7MAx;Neutro;;6/23/2021;Mirando la Hidrovía;NO;Reclasificar;
822;"Apertura del Congreso Nacional Bancario con la presencia de Alberto Fernández

@alferdez #ParticipaDeLaApertura #DelCongresoNacionalBancario

https://t.co/o9NfrEn3Rd https://t.co/viWigGgWkP";Neutro;;6/23/2021;MisionesenLinea;NO;Reclasificar;
945;Una pregunta me embarga el pensamiento y es cómo hacen los jóvenes de hoy en día para pasar una amanecida bebiendo con los amigos a punta de trap y reggaetón, a mis 20’s era con Vicente Fernández, Luis Alberto posada y Darío Gómez, no lo sé la vdd;Neutro;;6/23/2021;Mr foolish;NO;Reclasificar;
1866;"@elisae01532055 @addams_de @LANACION Es la mujer de Albistur.
El testaferro que le prestaba el departamento en Puerto Madero a Alberto Fernandez.";Neutro;;6/23/2021;Mrce44;NO;Reclasificar;
1449;Juicio por la obra pública en Santa Cruz: Alberto Fernández y Sergio Massa declararán como testigos https://t.co/IduUPs3KGw;Neutro;;6/24/2021;MSN Argentina;NO;Reclasificar;
1786;Alberto Fernández, Cristina Kirchner y funcionarios manifestaron pesar por muerte de Horacio González https://t.co/N4g3iq60En;Neutro;;6/23/2021;Mundo Político;NO;Reclasificar;
793;@Bancher02 Yo lle hubiera puesto algo de la logica de alberto fernandez pero bueno;Neutro;;6/23/2021;Nashe-MAN;NO;Reclasificar;
1569;- El Gobierno busca llegar a un acuerdo con el FMI antes de acordar con el Club de París. Es lo que expresó tanto Martín Guzmán como Alberto Fernández en sus últimos recorridos por Europa en las reuniones con Ministros y funcionarios.;Neutro;;6/22/2021;Nazarena??;NO;Reclasificar;
1619;"Alberto Fernández viajará por segunda vez a Francia para participar de un foro feminista

https://t.co/GLgob4CeXC";Neutro;;6/22/2021;Nexofin;NO;Reclasificar;
550;#Política ????  ¿A qué se debe el cambio de postura diplomática de #México y #Argentina en relación a la crisis en #Nicaragua? OJO, el propio presidente sudamericano, Alberto Fernández, intentó hablar con Daniel Ortega, esto fue lo que sucedió https://t.co/eyH86rRfm6;Neutro;;6/22/2021;Nicaragua Investiga;NO;Reclasificar;
996;Me vuelvo loco con los que piensan que una elección de medio término define a un candidato presidencial. Nos gobierna Alberto Fernández, gente. Si alguien me decía que iba a ser presidente en 2017 me ponía a llorar de la risa.;Neutro;;6/23/2021;Nico Roibás;SI;Reclasificar;
1634;Alberto Fernández endureció el discurso contra la oposición: Ahora me piden que consiga la segunda dosis de veneno https://t.co/1t3vsCdOtq;Positivo;f;6/23/2021;Noemi;NO;Reclasificar;
1814;@CarlosMaslaton Osea olor a Alberto Fernández;Neutro;;6/24/2021;Noobmaster;NO;Reclasificar;
1482;Juicio por la obra pública en Santa Cruz: Alberto Fernández y Sergio Massa declararán como testigos  | El Tribunal Oral Federal 2 anunció que citará a los exjefes de Gabinete del kirchnerismo https://t.co/qfVdwujDiA a través de @Pagina12;Neutro;;6/24/2021;Nora Schvartz;NO;Reclasificar;
796;En el 2019, Alberto Fernández elogió a Eduardo Duhalde por haber sido el “bombero” que sacó al país del incendio. Ahora el ex mandatario peronista reveló que se contactó con Patricia Bullrich porque “hay que empezar a conversar”. https://t.co/GEPAcK6DNp a través de @Alrevesinfo;Neutro;;6/22/2021;Al revés;NO;Reclasificar;
1686;Katopodis: Alberto Fernández y Axel Kicillof estarán al frente de la campaña https://t.co/dt00UndFPg;Neutro;;6/24/2021;Nota22.com;NO;Reclasificar;
585;". @alferdez y @CFKArgentina escribieron en sus redes sociales para despedir al sociólogo #HoracioGonzalez.

https://t.co/nX9gvGz2zG";Neutro;;6/22/2021;Noticias Argentinas;NO;Reclasificar;
1599;El presidente encabezó la apertura del Congreso Nacional Bancario junto a Axel Kicillof y apuntó contra los dirigentes de Juntos por el Cambio.  https://t.co/ER8Xcmxju2;Neutro;;6/23/2021;Noticias De Argentina;NO;Reclasificar;
565;Alberto Fernández y Cristina Kirchner despidieron a Horacio González: “Inmensa pena” - https://t.co/GshIaAJo4a https://t.co/iLGxrPD6Mu;Neutro;;6/22/2021;Noticias de Tucuman;NO;Reclasificar;
1624;La estrategia de Alberto Fernández y Martín Guzmán para pagarle al Club de París en cuotas y sin punitorios https://t.co/ADooKlQNx1 https://t.co/dG88LR4xNi;Neutro;;6/23/2021;Noticias Urbanas Neuquen;NO;Reclasificar;
1651;Katopodis: Alberto Fernández y Axel Kicillof liderarán la campaña https://t.co/9geT45RL9c https://t.co/GUdTUhIJKL;Neutro;;6/24/2021;Noticiero Diario;NO;Reclasificar;
1080;Alberto Fernández presentará el programa Casa Propia-Casa Activa, para personas mayores de 60 años https://t.co/J3ktmDrnp4;Positivo;;6/24/2021;Notinac;NO;Reclasificar;
1604;El Llamamiento Argentino Judío se reunió con Alberto Fernández | Tras el pedido de nulidad en la causa por el Memorándum con Irán https://t.co/NLmHLCTGX1;Neutro;;6/24/2021;Om Radio;NO;Reclasificar;
976;"@anaplanel @OresteHugo @Felicitas73_ ¿Querés hacer la cuenta desde que anunciaron las vacunas? https://t.co/a3mDVdmWh1

O desde que aterrizó el primer cargamento que usaron para amigos y militantes? https://t.co/VJqSg0kcXC

Seguro dormís más tranquila así.";Negativo;;6/22/2021;Orly;SI;Reclasificar;
1124;Katopodis: Alberto Fernández y Axel Kicillof estarán al frente de la campaña https://t.co/biEvdmuZlC;Neutro;;6/23/2021;osval;NO;Reclasificar;
1274;El sentido homenaje de Alberto Fernández a Horacio González | Fue un intelectual comprometido con la realidad de su patria y con las causas justas https://t.co/e2wNdxUWGb a través de @Pagina12;Neutro;;6/23/2021;osval;NO;Reclasificar;
1490;Alberto Fernández participa de la apertura del Congreso Nacional Bancario https://t.co/fpqAdFQA6H;Neutro;;6/23/2021;osval;NO;Reclasificar;
808;Gabriel Katopodis: “Alberto Fernández y Axel Kicillof estarán al frente de la campaña” https://t.co/YmQybpClIh;Neutro;;6/23/2021;Actualidad Política;NO;Reclasificar;
1217;Mientras la mayoría del FA (MPP y PCU) sigue hermanada con las tiranías de Cuba, Maduro y Ortega, a los moderados solo les queda el consuelo de Alberto Fernández. (Seregni siempre tuvo razón). https://t.co/8IUldJ2von;Neutro;;6/24/2021;Pablo Vierci;NO;Reclasificar;
604;"LA DESPEDIDA DE ALBERTO FERNÁNDEZ A HORACIO GONZÁLEZ
El presidente lamentó profundamente la muerte del sociólogo, quien dirigió la Biblioteca Nacional entre 2005 y 2015. [https://t.co/bdsDyWeGGQ] https://t.co/9Ib4PI0caF";Neutro;;6/23/2021;Página|12;NO;Reclasificar;
675;A pocos minutos de conocerse la noticia sobre la muerte de Horacio González, diversas personalidades del campo político, intelectual y cultural argentino volcaron sus condolencias en redes sociales. El presidente de la Nación Alberto Fernández e... https://t.co/3J4AZgtQwg;Neutro;;6/23/2021;Página|12;NO;Reclasificar;
1404;@Lady_Astor Alberto fernandez y su hijo https://t.co/f46b0AXszL;Neutro;;6/23/2021;PatoM;NO;Reclasificar;
1435;Falta Alberto Fernández para que esté completa https://t.co/5NO6Qh9tUv;Neutro;;6/22/2021;Patricia Halaban;NO;Reclasificar;
643;Ahora, Alberto Fernández recibe a la mesa de enlace y otros dirigentes antes de anunciar el nuevo esquema para la carne https://t.co/YxAPLxJIuj;Neutro;;6/22/2021;Paula Lopez;NO;Reclasificar;
953;"La bancaria logró un 45% de aumento y lo anuncia hoy junto a Alberto Fernández

El presidente de la Nación participará este miércoles del Congreso Nacional Bancario y de la rúbrica del acuerdo salarial 2021

@alferdez @SergioOPalazzo @BerrozpeBncario 
https://t.co/pI1WKyrg1b https://t.co/I6zjRXstYr";Neutro;;6/23/2021;PdN;NO;Reclasificar;
1867;@LicMacoco Con Macri se habrían comido 10.000 perros, Alberto Fernández.;Positivo;;6/22/2021;Pedro Luro;NO;Reclasificar;
1015;¿Ya lo viste? ?????? | Alberto Fernández: “Los mexicanos salieron de los indios, los brasileños salieron de la selva, pero nosotros, los argentinos, llegamos en los barcos de Europa”  https://t.co/vJRiIqoKUI;Neutro;;6/22/2021;Pensamientos;NO;Reclasificar;
992;"#Salmones y camaleones (el regreso de Aníbal Fernández y Florencio Randazzo)

El ex jefe de Gabinete almorzó con Alberto: consejos a Fabiola. ¿Se suma? El Flaco se lanza el domingo: los detalles y la vergüenza del Presidente

Por Roberto García ? https://t.co/RoGLAx7JS1";Neutro;;6/24/2021;Perfil.com;NO;Reclasificar;
1265;"[PLAN DE VACUNACIÓN] El presidente Alberto Fernández cuestionó los reclamos de Juntos por el Cambio, y dos referentes salieron al cruce por los turnos que aún no llegan.

https://t.co/YFkzlN2U5Z";Neutro;;6/24/2021;Perfil.com;NO;Reclasificar;
1879;@eldestapeweb Alberto Fernández: Terminemos con la payasada, no hay un delito por adelantarse en la fila https://t.co/BbOjzWiIFw;Neutro;;6/22/2021;PiOpIo Resurrection ??;NO;Reclasificar;
853;Cuando López Murphy criticó a los Redondos y Alberto Fernández le salió al cruce. https://t.co/QVgUyrI0m7;Neutro;;6/22/2021;Pipendorf;NO;Reclasificar;
1073;"#Judiciales | El presidente de la Nación deberá declarar en calidad de testigo en la causa que investiga supuestos direccionamientos en la adjudicación de obras públicas a la empresa Austral Construcción

https://t.co/rFQXcqcnc0";Neutro;;6/23/2021;Política Argentina;NO;Reclasificar;
1123;"#Economía ??| Alberto Fernández lanza el Plan Ganadero y un nuevo esquema para la exportación de carne vacuna, que apunta a aumentar la producción anual y así contener los precios a nivel interno.

??Asistiría todo el campo, incluso la Sociedad Rural.
https://t.co/OJ2KzMtSxl";Positivo;;6/22/2021;Política Argentina;NO;Reclasificar;
1471;"?? #AHORA | Tras la reunión entre Alberto Fernández y representantes del campo, los ministros Kulfas y Basterra hacen anuncios de la carne en Casa Rosada.

??Seguilo en vivo por https://t.co/hVV0thKMDm https://t.co/IWZTiKrNpa";Neutro;;6/22/2021;Política Argentina;NO;Reclasificar;
516;Los detalles de la reunión de #AlbertoFernández con representantes del sector ganadero ?? https://t.co/F9h7AsZMco https://t.co/uQ5FmmCRfc;Neutro;;6/22/2021;Política de Santa Fe;NO;Reclasificar;
664;El presidente encabezó la apertura del Congreso Nacional Bancario junto a Axel Kicillof y apuntó contra los dirigentes de Juntos por el Cambio.  https://t.co/KrYc2yKnWz;Neutro;;6/23/2021;Política en Argentina;NO;Reclasificar;
747;Politicargentina | Carne: con el campo presente, Alberto Fernández anuncia acuerdo retomar exportación y contener la suba de precios https://t.co/hYiBbCYy18 https://t.co/V37oQSRIBm;Neutro;;6/22/2021;Portal Diario;NO;Reclasificar;
961;Página12 | Juicio por la obra pública en Santa Cruz: Alberto Fernández y Sergio Massa declararán como testigos  https://t.co/kGHwaRFozz https://t.co/LveTU5Uzt9;Neutro;;6/24/2021;Portal Diario;NO;Reclasificar;
1260;LaGaceta | Alberto Fernández lamentó el fallecimiento del intelectual K Horacio González https://t.co/ddylTBPuyl https://t.co/gtXVtkVPLl;Neutro;;6/23/2021;Portal Diario;NO;Reclasificar;
1276;iProfesional | Quién es Leandro Santoro, el Alberto Fernández que quiere encabezar la lista del Frente de Todos en la Ciudad https://t.co/GV2m5xZCcM https://t.co/yyK0znb4VP;Neutro;;6/22/2021;Portal Diario;NO;Reclasificar;
1518;BAE | Inversión, Club de París, Alberto Fernández, indemnizaciones y Copa América 2021: los temas del día en BAE Negocios https://t.co/RvMk88YgFu https://t.co/FG7dCotUa3;Neutro;;6/24/2021;Portal Diario;NO;Reclasificar;
1547;Politicargentina | Alberto Fernández deberá declarar como testigo en la causa de Vialidad, https://t.co/YWsV1M4MMg https://t.co/bhd1ieUM59;Neutro;;6/23/2021;Portal Diario;NO;Reclasificar;
925;"?? El ex-dircom de Endesa, Alberto Fernández Torres, nombrado nuevo asesor senior para de la consultora Reti España ??

https://t.co/EZBqDmfgoa";Neutro;;6/24/2021;prnoticias;NO;Reclasificar;
1114;Referentes de Unidad para la Victoria le pidieron a Alberto Fernández que controle las elecciones en Jujuy  https://t.co/Adij3KkByt;Positivo;;6/22/2021;PUAJujuy;NO;Reclasificar;
1694;"[EXPORTACIONES] Las entidades fueron convocadas por la gestión de Alberto Fernández. Hasta hoy debatirán si concurren o no, aunque hay presiones de los productores para que se manifieste el malestar #Córdoba #carne #Gobierno #diálogo #Fernández
https://t.co/RyinQ5lPjQ";Neutro;;6/22/2021;Puntal Villa María;NO;Reclasificar;
1519;"?? #Aviso Actividad del presidente Alberto Fernández

?? El mandatario anunciará un Plan Ganadero y un nuevo esquema para la exportación de carne vacuna. 

?? Casa Rosada. 
?? 12:30";Neutro;;6/22/2021;Que Circule;NO;Reclasificar;
1669;Alberto Fernández participó de la promesa a la bandera de niños en Merlo https://t.co/oLy5BU6N9K #albertofernandez #axelkicillof #gustavomenéndez;Neutro;;6/22/2021;Que Pasa Web - Noticias Zona Norte y Oeste de GBA;NO;Reclasificar;
797;"?? ?? El capitán Alberto Fernández y el mister Carlos Camacho, nos hablan de nuestros nuevos fichajes y de lo que pueden aportar al club

#ElDecano1928 #TeQuieroRacing https://t.co/yRRacZzqfq";Neutro;;6/22/2021;Racing Club Portuense;NO;Reclasificar;
564;"UN INTELECTUAL COMPROMETIDO CON LAS CAUSAS JUSTAS: LA DESPEDIDA DE ALBERTO FERNÁNDEZ A HORACIO GONZÁLEZ
A través de su cuenta de Twitter, el presidente se refirió a la muerte del escritor y sociólogo.
https://t.co/hGJfO0USv7";Neutro;;6/22/2021;Radio AM 750;NO;Reclasificar;
742;??El presidente Alberto Fernández firmó hoy un decreto por el cual se prohíbe la exportación de cortes cárnicos de consumo popular como asado, falda, matambre, cuadrada, tapa de asado y paleta, anunció el ministro de Desarrollo Productivo, Matías Kulfas. https://t.co/fBdBCQY8L2;Neutro;;6/22/2021;Radio Con Vos Salta;NO;Reclasificar;
634;La promesa de Alberto Fernández: “Si baja el precio de la carne, abrimos la exportación” https://t.co/qTexf0vVl5;Positivo;f;6/23/2021;Radio DoGo;NO;Reclasificar;
1463;La decisión de Cristina Kirchner, consejos para Alberto Fernández y el publicista de Facundo Manes https://t.co/HIPxCTexzA;Neutro;;6/24/2021;Radio DoGo;NO;Reclasificar;
1712;El abogado de Alberto Fernández denunciará a Jorge Lanata por las críticas a Ignacio Copani y su canción a la vacuna de Pfizer https://t.co/gGXpnjQarT;Neutro;;6/23/2021;Radio DoGo;NO;Reclasificar;
646;Alberto Fernández presentará el programa Casa Propia https://t.co/sviVmrxkOo a través de @Ambitocom;Neutro;;6/24/2021;Radio Fenix;NO;Reclasificar;
1860;La estrategia de Alberto Fernández y Martín Guzmán para pagarle al Club de París en cuotas y sin punitorios - Infobae https://t.co/ZIeZzWxenT;Neutro;;6/23/2021;Radio Fenix;NO;Reclasificar;
1548;"NACIONALES: Alberto Fernández participa de la apertura del Congreso Nacional Bancario

El congreso se realizará a través de videoconferencia y se extenderá hasta el viernes próximo, indicó la Asociación Bancaria.

El presidente Alberto Fernández particip… https://t.co/UmDJqOBMMs https://t.co/vE5nIGcj3s";Neutro;;6/23/2021;Radio Magica 999;NO;Reclasificar;
1401;"Causa Vialidad: citaron a declarar como testigo a Alberto Fernández
 https://t.co/0wRKkKS5wy";Neutro;;6/24/2021;Radio Mitre ?????????;NO;Reclasificar;
1662;"En #AireNacional ??

Conversamos con @maRIOrioRDA sobre los memes de los dichos del presidente Alberto Fernández y analizamos como están compuestos comunicacionalmente. 

?? Nota completa: https://t.co/awJqqac6Z0 https://t.co/9nEMmeFqJv";Neutro;;6/22/2021;Radio Nacional Mendoza;NO;Reclasificar;
1304;Alberto Fernández tuvo un almuerzo de trabajo con el gobernador Manzur  https://t.co/Ld3ek0EHHP;Neutro;;6/23/2021;Radio Nacional Mercedes Sosa FM98.7 - AM1190;NO;Reclasificar;
1160;Autorizan la reapertura gradual de exportaciones y fijan siete cortes para consumo local: Así lo anunció el ministro de Desarrollo Productivo, Matías Kulfas, tras la reunión encabezada por el presidente Alberto Fernández con representantes de las… https://t.co/KdADG8vUuC https://t.co/WA0AqgGeoG;Neutro;;6/22/2021;RADIO POPULAR SAN LUIS;NO;Reclasificar;
689;Alberto Fernández visitará Córdoba por primera vez como presidente - https://t.co/QrnhygSDkc https://t.co/OxwKYqZgSJ;Neutro;;6/24/2021;Radio Táctica (En ??);NO;Reclasificar;
1266;Ante este reclamo, el Presidente Alberto Fernández se pronunció al respecto, pero con un mensaje hacia la oposición, por lo cual manifestó: ahora me piden la segunda dosis de veneno.;Neutro;;6/24/2021;Radio Uno Formosa;NO;Reclasificar;
1451;'Audios de la mañana' en De Acá en Más | Jueves 24 de junio: Alberto Fernández ... @Urbanaplayfm @deacaenmasok https://t.co/o7HCNGHjin;Neutro;;6/24/2021;RadioCut;NO;Reclasificar;
1493;El sindicato de la Enfermería ALE ante el proyecto de ley presentado por Alberto Fernández: Ante el ... @BSAS1350 https://t.co/vnPMvxp0SH;Neutro;;6/23/2021;RadioCut;NO;Reclasificar;
1771;"#RadioUNLaR
#25Años

Alberto Fernández participa de la apertura del Congreso Nacional Bancario https://t.co/bqkiJ5CG5d";Neutro;;6/23/2021;radiounlar;NO;Reclasificar;
1002;#BLUE | Desde Casa Rosada inauguraron la cuenta de Instagram de Blue, el nuevo perro de Alberto Fernández https://t.co/KOnWqfXSg9 https://t.co/qNvqBoImdj;Neutro;;6/23/2021;REALPOLITIK;NO;Reclasificar;
534;"????| #Condolencias | #HoracioGonzález | #COVID19 |  #Pandemia |

Alberto Fernández: “Horacio González fue un intelectual comprometido con la realidad”

El Presidente, al igual que Cristina Kirchner, despidieron al sociólogo que falleció hoy de Covid.

https://t.co/hBJoTG8Fgh https://t.co/BsoDLAefF1";Neutro;;6/22/2021;RED 92;NO;Reclasificar;
